"Island","Site","Genus_Code","Site_Genet","Latitude","Longitude","Year_STA","Date_STA","Year_END","Date_END","Interval","GROWTH_LEp_cm.yr","GROWTH_LEv_cm.yr"
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_364",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.811126119372276,-0.433998599400434
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_364",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.2440097729957,0.24324642051852
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_364",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.315350001372966,0.444935517082047
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_366",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.870362420666393,-0.516904907471358
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_367",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.951319065107084,-0.56136906798803
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_369",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.53558029951433,-1.05328988576037
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_370",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.204004391295261,-0.16875754573398
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_370",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.00577616306586731,0.00418701085679812
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_370",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.514015677949144,0.927707643441846
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_370",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",1.56598699733026,2.70799325939259
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_371",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.216702853170612,-0.39493656213607
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_371",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.320617707466721,-0.0370676025683462
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_371",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.424218987460678,1.01727288160427
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_371",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.388888587931601,0.198059300462702
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_373",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.029704349435996,-0.164307766545836
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_373",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.286972642589384,-0.132876655296592
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_373",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0569317665174855,-0.0321446692371445
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_373",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0684484742598226,0.123772502427219
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_374",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.360840084069367,-0.403601132097541
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_374",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.118484304495874,-0.00310686862078634
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_374",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.439722870124797,0.451769884653494
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_374",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.25904999465096,0.402094571625973
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_375",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0196841792092056,-0.0588294009593838
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_375",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0400970643282367,0.157817641114647
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_376",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.227830521824463,0.392804996305375
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_376",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.614789998010029,1.07706117800388
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_376",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.697768749101789,0.749893688672223
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_377",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.261070662173304,-0.258938020618369
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_377",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0743903234441506,0.178417337977444
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_377",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.483271204302433,0.209298250698173
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_377",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.157282410503778,-0.0307529991170353
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_378",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.750075113982645,-0.74196092662959
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_378",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.927141387066527,-0.687078182822754
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_378",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.283646765715819,0.20636399313764
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_379",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.452067303945937,-0.662435456184069
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_379",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.882866411925936,-0.614226873516173
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_379",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0681774565003095,-0.0697131004801621
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_379",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0132120970463808,0.0994156939908064
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_381",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.128110410626848,-0.132500254970444
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_381",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.295214535925402,0.500227211656395
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_381",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.638714067913154,1.22851191745195
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_382",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.319267511358057,-0.911592028005944
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_383",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0410408419143456,-1.88367920443592
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_384",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.305434750104136,-0.709603320333632
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_384",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-4.86724860859522,-4.11184995879182
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_384",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",2.89440166769847,20.0002085769145
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_385",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0912267418139571,-0.0293826965120154
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_385",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.414892358919721,-0.241081527446571
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_385",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.258303476825764,0.124410180968876
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_388",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0610105461345793,-0.484719371747031
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_391",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.206366579541568,-0.159170459293263
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_391",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.524314130429356,0.274129862091626
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_391",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.142120910876261,0.188237086852774
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_392",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.149581067206522,0.269155757265608
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_392",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.840365128081788,-0.628399461074112
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_392",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.606882659488921,0.436857934361515
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_392",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.750832096151677,3.51879144224678
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_393",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.47662947502044,-0.919576667345606
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_394",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.581221541250029,-0.456702055634947
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_395",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.445451271468944,-0.198801872294326
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_397",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.682740378802392,-0.479227284393047
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_399",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.12641728156762,-0.101937508390244
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_399",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.22408343918015,0.13647647546873
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_399",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.235557679210215,0.100241475953533
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_399",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.587731793293018,0.903539414198697
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_400",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.63664932165908,-0.733742385083816
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_401",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.264225069439297,-0.179132921773656
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_401",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0761477380003922,-0.127556575044944
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_404",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.01268164815719,-1.03460525181002
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_404",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.696032894107963,-0.588308522754632
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_404",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0943482192827424,-0.13730626861564
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_404",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0995053916628328,0.359545093212297
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_405",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.399101168285148,0.525434068814496
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_405",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.335499201154709,0.39166971241073
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_405",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.419011125538165,0.597642935447328
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_406",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.749368438155349,-0.534471668464217
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_408",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.325226120438925,-0.39512998049848
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_408",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.894216948466778,-1.28818188585305
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_408",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.889317185765397,-0.451528925202048
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_409",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0433922633284279,-0.0793255153528322
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_409",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0100242721850352,-0.65565061701671
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_409",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0836988630310387,0.357916255709758
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_409",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.137026882251406,0.0525519728327083
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_410",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.193719911783614,-0.0127567004882284
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_410",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.22125002738422,0.404122148934425
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_410",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.302558721754854,0.605433017532097
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_410",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.26625484001214,0.135865572040299
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_411",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0524153071796042,-0.103789531380107
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_411",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0409194405729126,0.185092077381245
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_411",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.151975957866943,-0.100541316049486
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_412",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.326544680721569,0.0569925316077921
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_412",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.401169325537604,0.59490379342604
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_412",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.709061499286356,1.03539881083543
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_412",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.475280630514235,0.458867836864307
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_413",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.023146160218159,-0.0304444525507477
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_413",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.169176841675395,-0.0267489345394032
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_413",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.183771568283537,-0.120235083349001
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_414",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.030073193600772,-0.201939577577369
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_414",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.500339446138475,-0.292754405819553
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_414",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.135340869381365,0.122985174367218
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_415",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.434969440899467,-0.28907841263397
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_415",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.4303174767014,0.409708390380898
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_416",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0699644536069097,-0.33052049434252
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_416",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.557895830613968,-0.06787639359012
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_416",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-1.16821898164562,-0.710700162844204
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_416",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",1.92636971716221,6.49624817260541
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_417",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.112003116105906,-0.375121269440219
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_417",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-1.06397785548859,-0.726197181411281
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_417",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0896940709740237,0.151884321319961
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_417",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0398911317792232,0.0977209431494197
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_418",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.312647121345166,0.661017656460941
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_418",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.247281750384368,0.141160572710325
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_418",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.463622362991584,0.67095857657758
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_419",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.320129639092264,0.542131271166929
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_419",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.694769705599004,1.44890676309562
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_419",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.433902243931051,-0.0201586104321924
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_420",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.89192164355556,-0.760104757813126
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_420",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.538013894269173,-0.400024228708595
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_420",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.132518317664292,-0.178972605594839
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_420",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.15176704756428,0.579305905736682
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_421",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.25781864156202,-1.00180154471923
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_421",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.145229636556093,-0.0110801759979928
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_421",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.293493476847008,0.60537057588376
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_421",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.331449933183299,0.0909114503554435
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_422",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.288697136625073,-0.148129251517823
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_422",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.626324080740124,0.517779127309126
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_422",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.238106711273565,-0.0659789974783168
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_423",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0348840045667801,-0.21147364885077
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_423",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.122663773410574,0.167277553871436
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_423",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.272422110182951,0.635237569018409
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_423",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.403645489428119,0.963594525407742
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_424",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0597902216662666,-0.00293329854023427
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_424",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.6338463754415,-0.424781623438858
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_424",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.388380851621543,0.646448995318436
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_424",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.240741182306596,0.718937197268196
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_425",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.260636313313858,-0.200242623772364
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_425",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.258411436569627,0.300021358439353
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_425",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.21841664792771,-0.0124208681370901
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_425",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.00961011258701011,0.0823873606154962
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_426",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.616086747089088,-0.239752008944713
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_427",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.989259802739706,-0.491102314820569
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_427",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-2.73915793361865,-3.14812096577821
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_428",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.229464076977436,-0.590426351931943
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_429",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.503258449591799,0.120866948993162
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_429",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.803488466059159,-0.329483307367804
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_429",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",1.15100208587242,1.14708632928469
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_429",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.613252274032116,1.00780585679596
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_430",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.129210343036418,-0.520589995100471
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_430",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.777262286576848,-0.260192033195281
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_430",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0542731959395566,0.421308347190114
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_431",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-1.88133518748991,-1.17141571473222
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_432",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.186506452926437,-0.027818322682924
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_432",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.157944412369474,0.413701984454359
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_432",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0591747998510468,0.0847448257902982
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_432",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0854312467748827,-0.0523745814950734
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_433",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.228564978506767,-0.796267841142851
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_434",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.480736070269891,0.525852638898888
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_434",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.916619114767317,-1.34412349107849
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_434",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0660998068504984,0.435747788797558
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_434",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.144875653781506,-0.124259868214016
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_435",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.255064386604739,-0.230122206500155
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_436",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0603207954285404,-0.556552575271852
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_437",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.767232934017479,-0.990867976546966
