"","Island","Site","Genus_Code","Site_Genet","TimePt_STA","TP_ID_STA","Year_STA","Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TimePt_END","TP_ID_END","Year_END","Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival"
"10177","PAG","OCC-PAG-006","POSP","OCC-PAG-006_470",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.000308621,0.00026312,0.062547012,1,"RECR","22_25",-Inf,-3.5798461395254,Inf,-Inf,-3.51057452586256,Inf,2.78439425051335,NA,NA,0,1
"10178","PAG","OCC-PAG-006","POSP","OCC-PAG-006_471",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.00067083,0.00057262,0.091274934,1,"RECR","22_25",-Inf,-3.24213348736935,Inf,-Inf,-3.17338752367012,Inf,2.78439425051335,NA,NA,0,1
"10179","PAG","OCC-PAG-006","POSP","OCC-PAG-006_472",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.00017159,0.00012952,0.045233303,1,"RECR","22_25",-Inf,-3.88766316425468,Inf,-Inf,-3.76550802576101,Inf,2.78439425051335,NA,NA,0,1
"10180","PAG","OCC-PAG-006","POSP","OCC-PAG-006_473",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.000180311,0.00012322,0.049475944,1,"RECR","22_25",-Inf,-3.90931879554261,Inf,-Inf,-3.74397777802758,Inf,2.78439425051335,NA,NA,0,1
"10181","PAG","OCC-PAG-006","POSP","OCC-PAG-006_474",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,4.02e-05,2.39e-05,0.018748025,1,"RECR","22_25",-Inf,-4.62160209905186,Inf,-Inf,-4.39577394691553,Inf,2.78439425051335,NA,NA,0,1
"10182","PAG","OCC-PAG-006","POSP","OCC-PAG-006_475",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.000150341,0.00011962,0.046304372,1,"RECR","22_25",-Inf,-3.92219620192391,Inf,-Inf,-3.82292256535082,Inf,2.78439425051335,NA,NA,0,1
"10183","PAG","OCC-PAG-006","POSP","OCC-PAG-006_476",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,8.61e-05,5.91e-05,0.037576451,1,"RECR","22_25",-Inf,-4.22841251911874,Inf,-Inf,-4.06499684854635,Inf,2.78439425051335,NA,NA,0,1
"10184","PAG","OCC-PAG-006","POSP","OCC-PAG-006_477",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.00067639,0.00037812,0.096689151,1,"RECR","22_25",-Inf,-3.42237035077838,Inf,-Inf,-3.16980282179713,Inf,2.78439425051335,NA,NA,0,1
"10185","PAG","OCC-PAG-006","POSP","OCC-PAG-006_478",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.00071466,0.00038222,0.083618082,1,"RECR","22_25",-Inf,-3.41768659184305,Inf,-Inf,-3.14590052497232,Inf,2.78439425051335,NA,NA,0,1
"10186","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_479",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.000731853,0.00051202,0.099760216,1,"RECR","22_25",-Inf,-3.2907130747273,Inf,-Inf,-3.13557614257548,Inf,2.78439425051335,NA,NA,0,1
"10187","PAG","OCC-PAG-006","POSP","OCC-PAG-006_480",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.002265901,0.00119032,0.132973419,1,"RECR","22_25",-Inf,-2.92433626923609,Inf,-Inf,-2.64475906891788,Inf,2.78439425051335,NA,NA,0,1
"10188","PAG","OCC-PAG-006","POSP","OCC-PAG-006_481",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.001082278,0.00044362,0.101274936,1,"RECR","22_25",-Inf,-3.35298888250971,Inf,-Inf,-2.96566116958208,Inf,2.78439425051335,NA,NA,0,1
"10189","PAG","OCC-PAG-006","POSP","OCC-PAG-006_482",1,8,2022,2022-08-06,0,0,0,0,2,11,2025,2025-05-19,0.001714429,0.0010553,0.23541993,1,"RECR","22_25",-Inf,-2.97662406186044,Inf,-Inf,-2.76588049570313,Inf,2.78439425051335,NA,NA,0,1
"10190","PAG","OCC-PAG-013","POSP","OCC-PAG-013_025",0,5,2017,2017-06-16,0.007143078,0.00303172,0.475365336,1,1,8,2022,2022-08-08,0.010904302,0.00324734,0.630964748,3,"GROW","17_22",-2.51831091124255,-2.48847223789279,0.029838673349758,-2.14611460750046,-1.96240212900782,0.183712478492635,5.14442162902122,-2.51251071143361,-2.11040360017239,0,1
"10191","PAG","OCC-PAG-013","POSP","OCC-PAG-013_025",1,8,2022,2022-08-08,0.010904302,0.00324734,0.630964748,3,2,11,2025,2025-05-16,0.008195433,0.00314166,0.591388297,3,"GROW","22_25",-2.48847223789279,-2.50284081742261,-0.0143685795298243,-1.96240212900782,-2.08642809584054,-0.124025966832721,2.77070499657769,-2.49365813085056,-2.00716545349957,0,1
"10192","PAG","OCC-PAG-013","POSP","OCC-PAG-013_026",0,5,2017,2017-06-16,0.00476847,0.00245592,0.248571395,1,1,8,2022,2022-08-08,0.004302965,0.00230686,0.372109079,3,"GROW","17_22",-2.60978578416133,-2.63697876138372,-0.0271929772223829,-2.32162094530918,-2.36623218642237,-0.0446112411131865,5.14442162902122,-2.61507169950486,-2.33029271530205,0,1
"10193","PAG","OCC-PAG-013","POSP","OCC-PAG-013_026",1,8,2022,2022-08-08,0.004302965,0.00230686,0.372109079,3,2,11,2025,2025-05-16,0.004919718,0.00279548,0.397585025,4,"GROW","22_25",-2.63697876138372,-2.55354361051341,0.0834351508703035,-2.36623218642237,-2.30805979043465,0.0581723959877216,2.77070499657769,-2.60686543247524,-2.34523666504439,0,1
"10194","PAG","OCC-PAG-013","POSP","OCC-PAG-013_027",0,5,2017,2017-06-16,0.010271551,0.00292294,0.410758017,2,1,8,2022,2022-08-08,0.02138047,0.0079533,0.568640275,1,"GROW","17_22",-2.53418009943434,-2.0994526355672,0.434727463867139,-1.98836397316193,-1.6699827520663,0.318381221095634,5.14442162902122,-2.44967546602429,-1.92647534037578,0,1
"10195","PAG","OCC-PAG-013","POSP","OCC-PAG-013_027",1,8,2022,2022-08-08,0.02138047,0.0079533,0.568640275,1,2,11,2025,2025-05-16,0,0,0,0,"MORT","22_25",-2.0994526355672,-Inf,-Inf,-1.6699827520663,-Inf,-Inf,2.77070499657769,-Inf,-Inf,1,0
"10196","PAG","OCC-PAG-013","POSP","OCC-PAG-013_028",0,5,2017,2017-06-16,0.000628217,0.00051422,0.107760217,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.28885103597647,-Inf,-Inf,-3.20189031546012,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10197","PAG","OCC-PAG-013","POSP","OCC-PAG-013_029",0,5,2017,2017-06-16,0.00117503,0.00087292,0.132831283,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.05902555600871,-Inf,-Inf,-2.92995104516405,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10198","PAG","OCC-PAG-013","POSP","OCC-PAG-013_030",0,5,2017,2017-06-16,0.119457425,0.041369,3.384632714,3,1,8,2022,2022-08-08,0.144116832,0.04165462,3.742194783,12,"GROW","17_22",-1.38332497704335,-1.38033682308713,0.00298815395622154,-0.922786851051728,-0.841285293177561,0.081501557874167,5.14442162902122,-1.38274412380625,-0.906944145350004,0,1
"10199","PAG","OCC-PAG-013","POSP","OCC-PAG-013_030",1,8,2022,2022-08-08,0.144116832,0.04165462,3.742194783,12,2,11,2025,2025-05-16,0.084566736,0.03008252,4.365743901,25,"GROW","22_25",-1.38033682308713,-1.52168578589112,-0.141348962803985,-0.841285293177561,-1.07280043143481,-0.231515138257244,2.77070499657769,-1.43135234548254,-0.92484349895667,0,1
"10200","PAG","OCC-PAG-013","POSP","OCC-PAG-013_031",0,5,2017,2017-06-16,0.003976808,0.00190632,0.186287129,1,1,8,2022,2022-08-08,0.003805577,0.00165862,0.319280649,2,"GROW","17_22",-2.719804195739,-2.78025310210499,-0.060448906365985,-2.40046537621377,-2.41957948635252,-0.0191141101387537,5.14442162902122,-2.73155457522286,-2.404180878464,0,1
"10201","PAG","OCC-PAG-013","POSP","OCC-PAG-013_031",1,8,2022,2022-08-08,0.003805577,0.00165862,0.319280649,2,2,11,2025,2025-05-16,0.006925916,0.0016329,0.297744408,2,"GROW","22_25",-2.78025310210499,-2.78704041096326,-0.0067873088582755,-2.41957948635252,-2.15952278003428,0.260056706318243,2.77070499657769,-2.78270277064302,-2.32572008716009,0,1
"10202","PAG","OCC-PAG-013","POSP","OCC-PAG-013_032",0,5,2017,2017-06-16,0.007875646,0.00458258,0.575165752,4,1,8,2022,2022-08-08,0.004583938,0.00238544,0.366231108,2,"GROW","17_22",-2.33888994464064,-2.62243150259976,-0.283541557959118,-2.10371381306487,-2.3387612650459,-0.235047451981028,5.14442162902122,-2.39400625866117,-2.14940358519689,0,1
"10203","PAG","OCC-PAG-013","POSP","OCC-PAG-013_032",1,8,2022,2022-08-08,0.004583938,0.00238544,0.366231108,2,2,11,2025,2025-05-16,0.011860085,0.00727112,0.538116215,2,"GROW","22_25",-2.62243150259976,-2.13839868785403,0.484032814745727,-2.3387612650459,-1.92591219841706,0.412849066628835,2.77070499657769,-2.44773487652676,-2.18975620418999,0,1
"10204","PAG","OCC-PAG-013","POSP","OCC-PAG-013_033",0,5,2017,2017-06-16,0.008738491,0.00357044,0.322917404,2,1,8,2022,2022-08-08,0.024353148,0.00602432,0.628419163,1,"GROW","17_22",-2.44727826069532,-2.22009196732809,0.227186293367235,-2.05856355671963,-1.613444891917,0.445118664802632,5.14442162902122,-2.4031165823279,-1.97203902648059,0,1
"10205","PAG","OCC-PAG-013","POSP","OCC-PAG-013_033",1,8,2022,2022-08-08,0.024353148,0.00602432,0.628419163,1,2,11,2025,2025-05-16,0.001371379,0.00098032,0.128831284,1,"GROW","22_25",-2.22009196732809,-3.00863213701212,-0.788540169684036,-1.613444891917,-2.86284250519436,-1.24939761327736,2.77070499657769,-2.50469107501296,-2.06437619453514,0,1
"10206","PAG","OCC-PAG-013","POSP","OCC-PAG-013_034",0,5,2017,2017-06-16,0.006871996,0.00099512,0.151659711,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.0021245451885,-Inf,-Inf,-2.16291710196762,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10207","PAG","OCC-PAG-013","POSP","OCC-PAG-013_035",0,5,2017,2017-06-16,0.001502815,0.00093122,0.132730779,1,1,8,2022,2022-08-08,0.001840795,0.00073902,0.133073922,1,"GROW","17_22",-3.03094770516373,-3.13134380819231,-0.100396103028585,-2.82309447877719,-2.73499457397618,0.0880999048010147,5.14442162902122,-3.05046323290784,-2.80596915135379,0,1
"10208","PAG","OCC-PAG-013","POSP","OCC-PAG-013_035",1,8,2022,2022-08-08,0.001840795,0.00073902,0.133073922,1,2,11,2025,2025-05-16,0.002785668,0.00110652,0.134346003,1,"GROW","22_25",-3.13134380819231,-2.95604073193,0.175303076262314,-2.73499457397618,-2.55507064468154,0.179923929294638,2.77070499657769,-3.06807360206108,-2.67005661431722,0,1
"10209","PAG","OCC-PAG-013","POSP","OCC-PAG-013_036",0,5,2017,2017-06-16,0.000270222,0.00020942,0.057475948,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.67898184474473,-Inf,-Inf,-3.56827929598884,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10210","PAG","OCC-PAG-013","POSP","OCC-PAG-013_037",0,5,2017,2017-06-16,0.279464473,0.16531792,3.024902712,1,1,8,2022,2022-08-08,0.359190377,0.20094578,5.083861543,7,"GROW","17_22",-0.781680067570133,-0.696921109859892,0.0847589577102407,-0.553673394077152,-0.444675306948445,0.108998087128707,5.14442162902122,-0.765204171187128,-0.532485766975629,0,1
"10211","PAG","OCC-PAG-013","POSP","OCC-PAG-013_037",1,8,2022,2022-08-08,0.359190377,0.20094578,5.083861543,7,2,11,2025,2025-05-16,0.38266318,0.22127108,4.622781917,9,"GROW","22_25",-0.696921109859892,-0.655075344397007,0.041845765462885,-0.444675306948445,-0.417183323749151,0.0274919831992941,2.77070499657769,-0.681818179192581,-0.434752928624786,0,1
"10212","PAG","OCC-PAG-013","POSP","OCC-PAG-013_038",0,5,2017,2017-06-16,0.005021824,0.00221444,0.305280651,3,1,8,2022,2022-08-08,0.005759606,0.00191406,0.415020765,3,"GROW","17_22",-2.65473608237941,-2.71804445252548,-0.0633083701460642,-2.2991385120867,-2.23960722454179,0.0595312875449121,5.14442162902122,-2.66704229962042,-2.28756650422306,0,1
"10213","PAG","OCC-PAG-013","POSP","OCC-PAG-013_038",1,8,2022,2022-08-08,0.005759606,0.00191406,0.415020765,3,2,11,2025,2025-05-16,0.019447779,0.00510702,0.566862813,1,"GROW","22_25",-2.71804445252548,-2.29183244136658,0.426212011158898,-2.23960722454179,-1.71112998935733,0.52847723518446,2.77070499657769,-2.56421645146245,-2.04886976391815,0,1
"10214","PAG","OCC-PAG-013","POSP","OCC-PAG-013_039",0,5,2017,2017-06-16,0.000918098,0.00039152,0.111860725,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.40724604799229,-Inf,-Inf,-3.03711095868152,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10215","PAG","OCC-PAG-013","POSP","OCC-PAG-013_040",1,8,2022,2022-08-08,0,0,0,0,2,11,2025,2025-05-16,0.025472119,0.00810628,1.128050108,4,"RECR","22_25",-Inf,-2.09117839931691,Inf,-Inf,-1.59393492501173,Inf,2.77070499657769,NA,NA,0,1
"10216","PAG","OCC-PAG-013","POSP","OCC-PAG-013_041",0,5,2017,2017-06-16,0.006804055,0.00189212,0.179943986,1,1,8,2022,2022-08-08,0.015211609,0.00207872,0.231399826,1,"GROW","17_22",-2.72305132370315,-2.68220400544697,0.0408473182561773,-2.16723218446277,-1.81782484624526,0.34940733821751,5.14442162902122,-2.71511120502669,-2.09931253024034,0,1
"10217","PAG","OCC-PAG-013","POSP","OCC-PAG-013_041",1,8,2022,2022-08-08,0.015211609,0.00207872,0.231399826,1,2,11,2025,2025-05-16,0,0,0,0,"MORT","22_25",-2.68220400544697,-Inf,-Inf,-1.81782484624526,-Inf,-Inf,2.77070499657769,-Inf,-Inf,1,0
"10218","PAG","OCC-PAG-013","POSP","OCC-PAG-013_042",0,5,2017,2017-06-16,0.007453167,0.00312532,0.230429258,1,1,8,2022,2022-08-08,0.015297754,0.0043752,0.445849188,2,"GROW","17_22",-2.50510550884176,-2.35900208963342,0.14610341920834,-2.12765914760566,-1.8153723271568,0.312286820448863,5.14442162902122,-2.47670515021172,-2.06695517678664,0,1
"10219","PAG","OCC-PAG-013","POSP","OCC-PAG-013_042",1,8,2022,2022-08-08,0.015297754,0.0043752,0.445849188,2,2,11,2025,2025-05-16,0.015396739,0.00384702,0.478578546,1,"GROW","22_25",-2.35900208963342,-2.41487555586447,-0.0558734662310534,-1.8153723271568,-1.81257125216826,0.00280107498853899,2.77070499657769,-2.37916788364616,-1.81436136605051,0,1
"10220","PAG","OCC-PAG-013","POSP","OCC-PAG-013_043",0,5,2017,2017-06-16,0.001019976,0.00027932,0.095517575,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.55389796663102,-Inf,-Inf,-2.991410047052,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10221","PAG","OCC-PAG-013","POSP","OCC-PAG-013_044",0,5,2017,2017-06-16,0.00224748,0.00045642,0.112446507,1,1,8,2022,2022-08-08,0.000192675,7.32e-05,0.03533381,1,"GROW","17_22",-3.34063533336134,-4.13548891894161,-0.794853585580271,-2.64830416430142,-3.71517463234195,-1.06687046804053,5.14442162902122,-3.49514319506075,-2.85568811238647,0,1
"10222","PAG","OCC-PAG-013","POSP","OCC-PAG-013_044",1,8,2022,2022-08-08,0.000192675,7.32e-05,0.03533381,1,2,11,2025,2025-05-16,0.001251891,0.00054492,0.099517575,1,"GROW","22_25",-4.13548891894161,-3.26366725205141,0.871821666890199,-3.71517463234195,-2.90243348275442,0.812741149587538,2.77070499657769,-3.82083193887081,-3.42184093186088,0,1
"10223","PAG","OCC-PAG-013","POSP","OCC-PAG-013_045",0,5,2017,2017-06-16,0.000848995,0.00054492,0.100346002,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.26366725205141,-Inf,-Inf,-3.07109486744604,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10224","PAG","OCC-PAG-013","POSP","OCC-PAG-013_046",0,5,2017,2017-06-16,0.000589267,0.00022592,0.07537544,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.64604532062829,-Inf,-Inf,-3.22968787948723,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10225","PAG","OCC-PAG-013","POSP","OCC-PAG-013_047",0,5,2017,2017-06-16,0.279970887,0.16136142,4.713153719,1,1,8,2022,2022-08-08,0.288206373,0.14618576,4.983300133,4,"GROW","17_22",-0.79220029293454,-0.835094930077354,-0.0428946371428141,-0.552887126774235,-0.540296420024001,0.0125907067502337,5.14442162902122,-0.800538380330183,-0.550439678322653,0,1
"10226","PAG","OCC-PAG-013","POSP","OCC-PAG-013_047",1,8,2022,2022-08-08,0.288206373,0.14618576,4.983300133,4,2,11,2025,2025-05-16,0.274957351,0.14613238,6.699218099,12,"GROW","22_25",-0.835094930077354,-0.83525354246933,-0.000158612391975899,-0.540296420024001,-0.560734664939875,-0.020438244915874,2.77070499657769,-0.835152176298865,-0.547672970375308,0,1
"10227","PAG","OCC-PAG-013","POSP","OCC-PAG-013_048",0,5,2017,2017-06-16,0.023752189,0.01071084,0.886730671,2,1,8,2022,2022-08-08,0.014815887,0.00484774,0.793292078,2,"GROW","17_22",-1.97017646819155,-2.31446068083708,-0.344284212645539,-1.624296359647,-1.82927234299095,-0.204975983343946,5.14442162902122,-2.03710026205465,-1.66414067998568,0,1
"10228","PAG","OCC-PAG-013","POSP","OCC-PAG-013_048",1,8,2022,2022-08-08,0.014815887,0.00484774,0.793292078,2,2,11,2025,2025-05-16,0.022134634,0.00961222,0.844627306,1,"GROW","22_25",-2.31446068083708,-2.01717629782521,0.297284383011874,-1.82927234299095,-1.65492765476011,0.174344688230842,2.77070499657769,-2.20716510683008,-1.76634803728313,0,1
"10229","PAG","OCC-PAG-013","POSP","OCC-PAG-013_049",0,5,2017,2017-06-16,0.003933652,0.00160972,0.162287129,1,1,8,2022,2022-08-08,0.007211294,0.00205622,0.195157186,1,"GROW","17_22",-2.79324966001181,-2.68693042096346,0.106319239048347,-2.4052040636248,-2.14198679816049,0.263217265464311,5.14442162902122,-2.77258276162841,-2.35403849352856,0,1
"10230","PAG","OCC-PAG-013","POSP","OCC-PAG-013_049",1,8,2022,2022-08-08,0.007211294,0.00205622,0.195157186,1,2,11,2025,2025-05-16,0.006489275,0.00074112,0.179943983,1,"GROW","22_25",-2.68693042096346,-3.1301114666247,-0.443181045661237,-2.14198679816049,-2.18780382108676,-0.0458170229262644,2.77070499657769,-2.84688286852054,-2.15852303099035,0,1
"10231","PAG","OCC-PAG-013","POSP","OCC-PAG-013_050",0,5,2017,2017-06-16,0.001779833,0.00089482,0.161701341,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.04826431761009,-Inf,-Inf,-2.74962074520849,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10232","PAG","OCC-PAG-013","POSP","OCC-PAG-013_051",0,5,2017,2017-06-16,0.000872746,0.00046622,0.08361808,1,1,8,2022,2022-08-08,0.00419787,0.00091532,0.118002858,1,"GROW","17_22",-3.33140909996317,-3.03842704807741,0.292982051885755,-3.05911213298289,-2.37697101481432,0.682141118168562,5.14442162902122,-3.27445769259155,-2.92651391935273,0,1
"10233","PAG","OCC-PAG-013","POSP","OCC-PAG-013_051",1,8,2022,2022-08-08,0.00419787,0.00091532,0.118002858,1,2,11,2025,2025-05-16,0.00558566,0.00057392,0.193600835,1,"GROW","22_25",-3.03842704807741,-3.24114864066811,-0.202721592590697,-2.37697101481432,-2.25292550340369,0.124045511410638,2.77070499657769,-3.11159311694476,-2.3322006363136,0,1
"10234","PAG","OCC-PAG-013","POSP","OCC-PAG-013_052",0,5,2017,2017-06-16,0.00360819,0.00170622,0.26095618,1,1,8,2022,2022-08-08,0.013321544,0.00361952,0.292512524,1,"GROW","17_22",-2.76796497162923,-2.44134901929368,0.326615952335554,-2.44271060145743,-1.87544543644054,0.56726516501689,5.14442162902122,-2.70447562804724,-2.33244258574566,0,1
"10235","PAG","OCC-PAG-013","POSP","OCC-PAG-013_052",1,8,2022,2022-08-08,0.013321544,0.00361952,0.292512524,1,2,11,2025,2025-05-16,0.009433286,0.00374082,0.441465844,1,"GROW","22_25",-2.44134901929368,-2.42703318859075,0.0143158307029321,-1.87544543644054,-2.0253369983463,-0.149891561905752,2.77070499657769,-2.4361821643883,-1.92954414492481,0,1
"10236","PAG","OCC-PAG-013","POSP","OCC-PAG-013_053",0,5,2017,2017-06-16,0.000225161,0.00019202,0.053961226,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.71665353464395,-Inf,-Inf,-3.64750683119003,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10237","PAG","OCC-PAG-013","POSP","OCC-PAG-013_054",0,5,2017,2017-06-16,0.019311181,0.01123888,0.711856335,1,1,8,2022,2022-08-08,0.019050214,0.00730368,0.914104688,5,"GROW","17_22",-1.94927696581814,-2.13645826303107,-0.187181297212935,-1.71419116557331,-1.7201001413271,-0.0059089757537838,5.14442162902122,-1.98566226055312,-1.71533978366489,0,1
"10238","PAG","OCC-PAG-013","POSP","OCC-PAG-013_054",1,8,2022,2022-08-08,0.019050214,0.00730368,0.914104688,5,2,11,2025,2025-05-16,0.008243294,0.00211384,0.314472322,4,"GROW","22_25",-2.13645826303107,-2.6749278882428,-0.538469625211726,-1.7201001413271,-2.08389921061357,-0.36379906928647,2.77070499657769,-2.3308021667945,-1.85140212754931,0,1
"10239","PAG","OCC-PAG-013","POSP","OCC-PAG-013_055",0,5,2017,2017-06-16,0.000193659,0.00012522,0.049475944,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.9023263005509,-Inf,-Inf,-3.71296231505016,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10240","PAG","OCC-PAG-013","POSP","OCC-PAG-013_056",0,5,2017,2017-06-16,0.016632292,0.00720964,0.700564151,2,1,8,2022,2022-08-08,0.013756937,0.0059311,0.699511763,5,"GROW","17_22",-2.14208642042854,-2.22686475357886,-0.084778333150322,-1.77904789904482,-1.86147825157125,-0.0824303525264243,5.14442162902122,-2.1585660831125,-1.79507114878419,0,1
"10241","PAG","OCC-PAG-013","POSP","OCC-PAG-013_056",1,8,2022,2022-08-08,0.013756937,0.0059311,0.699511763,5,2,11,2025,2025-05-16,0.004228845,0.00164282,0.482152138,6,"GROW","22_25",-2.22686475357886,-2.78441001860341,-0.557545265024547,-1.86147825157125,-2.37377823277184,-0.512299981200591,2.77070499657769,-2.4280934176601,-2.04637703431187,0,1
"10242","PAG","OCC-PAG-013","POSP","OCC-PAG-013_057",0,5,2017,2017-06-16,0.001218437,0.00052662,0.102931789,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.27850265125977,-Inf,-Inf,-2.91419692134975,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10243","PAG","OCC-PAG-013","POSP","OCC-PAG-013_058",0,5,2017,2017-06-16,0.001910249,0.00073462,0.151216057,1,1,8,2022,2022-08-08,0.000420383,0.00024652,0.068547011,1,"GROW","17_22",-3.13393725217994,-3.60814784094136,-0.474210588761419,-2.7189100189943,-3.37635485485948,-0.65744483586518,5.14442162902122,-3.22611682511507,-2.84670763810007,0,1
"10244","PAG","OCC-PAG-013","POSP","OCC-PAG-013_058",1,8,2022,2022-08-08,0.000420383,0.00024652,0.068547011,1,2,11,2025,2025-05-16,0.001638788,0.00064592,0.110346004,1,"GROW","22_25",-3.60814784094136,-3.18982126793376,0.418326573007601,-3.37635485485948,-2.78547722482194,0.59087763003754,2.77070499657769,-3.45716584411228,-3.16309590785235,0,1
"10245","PAG","OCC-PAG-013","POSP","OCC-PAG-013_059",0,5,2017,2017-06-16,0.000299121,0.00022012,0.074203867,1,1,8,2022,2022-08-08,0,0,0,0,"MORT","17_22",-3.65734049586088,-Inf,-Inf,-3.52415309594906,-Inf,-Inf,5.14442162902122,-Inf,-Inf,1,0
"10246","PAG","OCC-PAG-013","POSP","OCC-PAG-013_060",0,5,2017,2017-06-16,0.004422898,0.00284924,0.417343812,2,1,8,2022,2022-08-08,0.010866761,0.00498916,0.651269121,4,"GROW","17_22",-2.54527096729766,-2.30197256821899,0.243298399078668,-2.35429307612846,-1.96389988456568,0.390393191562779,5.14442162902122,-2.49797733224525,-2.27840637404315,0,1
"10247","PAG","OCC-PAG-013","POSP","OCC-PAG-013_060",1,8,2022,2022-08-08,0.010866761,0.00498916,0.651269121,4,2,11,2025,2025-05-16,0.012471026,0.00583784,0.923333707,7,"GROW","22_25",-2.30197256821899,-2.23374781206629,0.0682247561527038,-1.96389988456568,-1.90409781534194,0.0598020692237438,2.77070499657769,-2.27734895934075,-1.94231618319812,0,1
"10248","PAG","OCC-PAG-013","POSP","OCC-PAG-013_061",0,5,2017,2017-06-16,0.001784428,0.00075872,0.122346005,1,1,8,2022,2022-08-08,0.001943183,0.00083362,0.187843475,1,"GROW","17_22",-3.11991846770191,-3.07903187443629,0.0408865932656113,-2.74850097073075,-2.71148629762578,0.0370146731049745,5.14442162902122,-3.11197071454051,-2.74130586197525,0,1
"10249","PAG","OCC-PAG-013","POSP","OCC-PAG-013_061",1,8,2022,2022-08-08,0.001943183,0.00083362,0.187843475,1,2,11,2025,2025-05-16,0.002401463,0.00164914,0.285562063,2,"GROW","22_25",-3.07903187443629,-2.78274247434541,0.296289400090882,-2.71148629762578,-2.61952410026783,0.0919621973579452,2.77070499657769,-2.97209540864262,-2.67829539586196,0,1
"10250","PAG","OCC-PAG-013","POSP","OCC-PAG-013_062",0,5,2017,2017-06-16,0.001413389,0.00066424,0.18254987,2,1,8,2022,2022-08-08,0.005355447,0.00193392,0.272532621,2,"GROW","17_22",-3.17767497508481,-2.71356149523604,0.46411347984877,-2.84973829299716,-2.2712042743127,0.578534018684465,5.14442162902122,-3.08745813180925,-2.73727977765682,0,1
"10251","PAG","OCC-PAG-013","POSP","OCC-PAG-013_062",1,8,2022,2022-08-08,0.005355447,0.00193392,0.272532621,2,2,11,2025,2025-05-16,0.00187324,0.00046352,0.148185192,3,"GROW","22_25",-2.71356149523604,-3.33393152214031,-0.620370026904278,-2.2712042743127,-2.72740657713713,-0.456202302824429,2.77070499657769,-2.93746480781191,-2.43585634062359,0,1
"10252","PAG","OCC-PAG-013","POSP","OCC-PAG-013_063",0,5,2017,2017-06-16,0.000179996,0.00010682,0.041819091,1,1,8,2022,2022-08-08,0.000927208,0.00039902,0.087274933,1,"GROW","17_22",-3.97134742636688,-3.39900533571186,0.572342090655018,-3.74473714599242,-3.03282282991238,0.711914316080037,5.14442162902122,-3.86009253088431,-3.60635146001677,0,1
