"Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TP_ID_END","Year_END","TL_Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival","REGION"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_632",1,2019,"2019-07-19",0.002089782,0.00177312,0.164973421,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.75126187152019,-Inf,-Inf,-2.67989901586744,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_633",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000463021,0.00026342,0.071618079,1,"RECR","16_19",-Inf,-3.57935125458344,Inf,-Inf,-3.33439931140689,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_633",1,2019,"2019-07-19",0.000463021,0.00026342,0.071618079,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.57935125458344,-Inf,-Inf,-3.33439931140689,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_634",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000949257,0.00054272,0.114831286,1,"RECR","16_19",-Inf,-3.2654241737594,Inf,-Inf,-3.02261619160701,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_634",1,2019,"2019-07-19",0.000949257,0.00054272,0.114831286,1,2,2024,"2024-07-05",0.002384178,0.00048434,0.151135652,2,"GROW","19_24",-3.2654241737594,-3.31484966256214,-0.0494254888027377,-3.02261619160701,-2.62266132379255,0.399954867814458,4.9637234770705,-3.27538151506398,-2.94204061771333,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_635",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.008592389,0.00011292,0.041233305,1,"RECR","16_19",-Inf,-3.94722913052512,Inf,-Inf,-2.06588606954848,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_635",1,2019,"2019-07-19",0.008592389,0.00011292,0.041233305,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.94722913052512,-Inf,-Inf,-2.06588606954848,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_636",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000684072,0.00017472,0.053233305,1,"RECR","16_19",-Inf,-3.75765737897536,Inf,-Inf,-3.16489818547716,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_636",1,2019,"2019-07-19",0.000684072,0.00017472,0.053233305,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.75765737897536,-Inf,-Inf,-3.16489818547716,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POCS","OCC-HAW-010_637",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001635799,0.00035302,0.072304372,1,"RECR","16_19",-Inf,-3.45220068938955,Inf,-Inf,-2.78627006163887,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POCS","OCC-HAW-010_637",1,2019,"2019-07-19",0.001635799,0.00035302,0.072304372,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.45220068938955,-Inf,-Inf,-2.78627006163887,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POCS","OCC-HAW-010_638",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000147463,0.00010842,0.044162238,1,"RECR","16_19",-Inf,-3.96489059705542,Inf,-Inf,-3.83131693501862,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POCS","OCC-HAW-010_638",1,2019,"2019-07-19",0.000147463,0.00010842,0.044162238,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.96489059705542,-Inf,-Inf,-3.83131693501862,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_639",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.0008978,0.00056402,0.099760215,1,"RECR","16_19",-Inf,-3.24870549577617,Inf,-Inf,-3.04682039893437,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_639",1,2019,"2019-07-19",0.0008978,0.00056402,0.099760215,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.24870549577617,-Inf,-Inf,-3.04682039893437,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_640",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000871228,0.00078462,0.107073926,1,"RECR","16_19",-Inf,-3.10534062587901,Inf,-Inf,-3.05986817543538,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_640",1,2019,"2019-07-19",0.000871228,0.00078462,0.107073926,1,2,2024,"2024-07-05",0.004796948,0.00390164,0.594215298,1,"GROW","19_24",-3.10534062587901,-2.40875280496359,0.696587820915418,-3.05986817543538,-2.31903498935888,0.740833186076498,4.9637234770705,-2.96500488313805,-2.91061868772747,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_641",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.003166474,0.00117322,0.187701343,1,"RECR","16_19",-Inf,-2.93062054216642,Inf,-Inf,-2.49942407362526,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_641",1,2019,"2019-07-19",0.003166474,0.00117322,0.187701343,1,2,2024,"2024-07-05",0.002649262,0.0009454,0.174064585,1,"GROW","19_24",-2.93062054216642,-3.0243844020331,-0.0937638598666819,-2.49942407362526,-2.5768750898237,-0.0774510161984416,4.9637234770705,-2.94951036556207,-2.51502748436242,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_642",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000333248,0.00010562,0.042990663,1,"RECR","16_19",-Inf,-3.97625383684752,Inf,-Inf,-3.47723244834042,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_642",1,2019,"2019-07-19",0.000333248,0.00010562,0.042990663,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.97625383684752,-Inf,-Inf,-3.47723244834042,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_643",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001165409,0.00013032,0.048890161,1,"RECR","16_19",-Inf,-3.88498892869955,Inf,-Inf,-2.93352163234571,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_643",1,2019,"2019-07-19",0.001165409,0.00013032,0.048890161,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.88498892869955,-Inf,-Inf,-2.93352163234571,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_644",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.012551494,0.00033332,0.080547013,1,"RECR","16_19",-Inf,-3.47713862684638,Inf,-Inf,-1.90130457718381,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_644",1,2019,"2019-07-19",0.012551494,0.00033332,0.080547013,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.47713862684638,-Inf,-Inf,-1.90130457718381,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_645",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000236641,0.00018272,0.054061734,1,"RECR","16_19",-Inf,-3.73821391343425,Inf,-Inf,-3.62591000809716,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_645",1,2019,"2019-07-19",0.000236641,0.00018272,0.054061734,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.73821391343425,-Inf,-Inf,-3.62591000809716,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_646",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.002915974,0.00105702,0.154730778,1,"RECR","16_19",-Inf,-2.97591679527775,Inf,-Inf,-2.53521635268152,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_646",1,2019,"2019-07-19",0.002915974,0.00105702,0.154730778,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.97591679527775,-Inf,-Inf,-2.53521635268152,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_647",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.003440973,0.00133162,0.187843478,1,"RECR","16_19",-Inf,-2.87561969066736,Inf,-Inf,-2.46331873510851,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_647",1,2019,"2019-07-19",0.003440973,0.00133162,0.187843478,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.87561969066736,-Inf,-Inf,-2.46331873510851,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_648",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001057486,0.00036922,0.07361808,1,"RECR","16_19",-Inf,-3.43271478203837,Inf,-Inf,-2.97572537351603,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_648",1,2019,"2019-07-19",0.001057486,0.00036922,0.07361808,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.43271478203837,-Inf,-Inf,-2.97572537351603,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_649",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.00888783,0.00024172,0.06737544,1,"RECR","16_19",-Inf,-3.61668741442358,Inf,-Inf,-2.05120426085927,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_649",1,2019,"2019-07-19",0.00888783,0.00024172,0.06737544,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.61668741442358,-Inf,-Inf,-2.05120426085927,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_650",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.016258437,0.00132912,0.152488138,1,"RECR","16_19",-Inf,-2.87643580687884,Inf,-Inf,-1.78892120750594,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_650",1,2019,"2019-07-19",0.016258437,0.00132912,0.152488138,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.87643580687884,-Inf,-Inf,-1.78892120750594,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_651",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.00133485,0.00030792,0.074547011,1,"RECR","16_19",-Inf,-3.51156210191347,Inf,-Inf,-2.87456753417382,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_651",1,2019,"2019-07-19",0.00133485,0.00030792,0.074547011,1,2,2024,"2024-07-05",0.007257374,0.00264392,0.201943983,1,"GROW","19_24",-3.51156210191347,-2.57775168991415,0.933810411999313,-2.87456753417382,-2.13922049550039,0.735347038673435,4.9637234770705,-3.32343510081984,-2.72642329486027,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_652",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.01089321,0.00644096,0.504719247,3,"RECR","16_19",-Inf,-2.19104939791492,Inf,-Inf,-1.96284412392991,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","POSP","OCC-HAW-010_652",1,2019,"2019-07-19",0.01089321,0.00644096,0.504719247,3,2,2024,"2024-07-05",0.01446731,0.00785642,0.652986279,2,"GROW","19_24",-2.19104939791492,-2.10477530745039,0.0862740904645243,-1.96284412392991,-1.83961221254094,0.123231911388965,4.9637234770705,-2.1736684759391,-1.93801761778825,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_653",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.00041456,0.00037362,0.080446508,1,"RECR","16_19",-Inf,-3.42756988389496,Inf,-Inf,-3.38241260435825,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_653",1,2019,"2019-07-19",0.00041456,0.00037362,0.080446508,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.42756988389496,-Inf,-Inf,-3.38241260435825,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_654",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000187114,0.00012342,0.044162235,1,"RECR","16_19",-Inf,-3.90861445792163,Inf,-Inf,-3.72789371706823,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_654",1,2019,"2019-07-19",0.000187114,0.00012342,0.044162235,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.90861445792163,-Inf,-Inf,-3.72789371706823,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_655",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000234448,0.00013892,0.052890157,1,"RECR","16_19",-Inf,-3.85723522536128,Inf,-Inf,-3.62995346773498,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_655",1,2019,"2019-07-19",0.000234448,0.00013892,0.052890157,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.85723522536128,-Inf,-Inf,-3.62995346773498,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_656",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001524887,0.00122492,0.190287124,1,"RECR","16_19",-Inf,-2.91189227431421,Inf,-Inf,-2.81676233801867,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_656",1,2019,"2019-07-19",0.001524887,0.00122492,0.190287124,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.91189227431421,-Inf,-Inf,-2.81676233801867,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_657",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000479856,0.00045492,0.094547013,1,"RECR","16_19",-Inf,-3.34206496952594,Inf,-Inf,-3.31888907051614,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_657",1,2019,"2019-07-19",0.000479856,0.00045492,0.094547013,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.34206496952594,-Inf,-Inf,-3.31888907051614,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_658",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000590677,0.00050492,0.097032295,1,"RECR","16_19",-Inf,-3.2967774264572,Inf,-Inf,-3.22864993953253,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_658",1,2019,"2019-07-19",0.000590677,0.00050492,0.097032295,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.2967774264572,-Inf,-Inf,-3.22864993953253,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_659",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000825308,0.00056952,0.104346004,1,"RECR","16_19",-Inf,-3.24449102007106,Inf,-Inf,-3.08338394510147,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_659",1,2019,"2019-07-19",0.000825308,0.00056952,0.104346004,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.24449102007106,-Inf,-Inf,-3.08338394510147,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_660",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000394826,0.00031132,0.081375442,1,"RECR","16_19",-Inf,-3.50679297822327,Inf,-Inf,-3.40359425599041,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_660",1,2019,"2019-07-19",0.000394826,0.00031132,0.081375442,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.50679297822327,-Inf,-Inf,-3.40359425599041,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_661",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001527797,0.00059092,0.099517576,1,"RECR","16_19",-Inf,-3.2284713108451,Inf,-Inf,-2.81593434709321,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_661",1,2019,"2019-07-19",0.001527797,0.00059092,0.099517576,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.2284713108451,-Inf,-Inf,-2.81593434709321,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_662",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.016858738,0.00367642,0.395524719,1,"RECR","16_19",-Inf,-2.43457487996738,Inf,-Inf,-1.77317493861694,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_662",1,2019,"2019-07-19",0.016858738,0.00367642,0.395524719,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.43457487996738,-Inf,-Inf,-1.77317493861694,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_663",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000461781,0.00026722,0.0711328,1,"RECR","16_19",-Inf,-3.57313104034101,Inf,-Inf,-3.33556394011722,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_663",1,2019,"2019-07-19",0.000461781,0.00026722,0.0711328,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.57313104034101,-Inf,-Inf,-3.33556394011722,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_664",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000984946,0.00028892,0.097032294,1,"RECR","16_19",-Inf,-3.53922239381175,Inf,-Inf,-3.00658757919263,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_664",1,2019,"2019-07-19",0.000984946,0.00028892,0.097032294,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.53922239381175,-Inf,-Inf,-3.00658757919263,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_665",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.009199186,0.00174602,0.184671902,1,"RECR","16_19",-Inf,-2.75795078592261,Inf,-Inf,-2.03625059997493,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_665",1,2019,"2019-07-19",0.009199186,0.00174602,0.184671902,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.75795078592261,-Inf,-Inf,-2.03625059997493,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_666",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.009401996,0.00212042,0.202387634,1,"RECR","16_19",-Inf,-2.67357810812007,Inf,-Inf,-2.02677993791466,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_666",1,2019,"2019-07-19",0.009401996,0.00212042,0.202387634,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.67357810812007,-Inf,-Inf,-2.02677993791466,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_667",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.013048918,0.00758452,0.549850616,1,"RECR","16_19",-Inf,-2.12007189911556,Inf,-Inf,-1.88442549798937,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_667",1,2019,"2019-07-19",0.013048918,0.00758452,0.549850616,1,2,2024,"2024-07-05",0.00494211,0.00191442,0.266470893,1,"GROW","19_24",-2.12007189911556,-2.71796277728416,-0.597890878168595,-1.88442549798937,-2.30608759243023,-0.421662094440854,4.9637234770705,-2.24052399136657,-1.96937424591796,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_668",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",8.70468e-05,8.122e-05,0.036990665,1,"RECR","16_19",-Inf,-4.09033701484598,Inf,-Inf,-4.06024718971479,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_668",1,2019,"2019-07-19",8.70468e-05,8.122e-05,0.036990665,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-4.09033701484598,-Inf,-Inf,-4.06024718971479,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_669",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000194968,0.00017262,0.055475946,1,"RECR","16_19",-Inf,-3.76290888772603,Inf,-Inf,-3.71003666332388,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_669",1,2019,"2019-07-19",0.000194968,0.00017262,0.055475946,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.76290888772603,-Inf,-Inf,-3.71003666332388,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_670",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000230987,0.00019882,0.0551328,1,"RECR","16_19",-Inf,-3.70153993053855,Inf,-Inf,-3.63641246161061,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_670",1,2019,"2019-07-19",0.000230987,0.00019882,0.0551328,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.70153993053855,-Inf,-Inf,-3.63641246161061,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_671",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000549487,0.00034612,0.082547013,1,"RECR","16_19",-Inf,-3.46077330495701,Inf,-Inf,-3.26004257784477,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_671",1,2019,"2019-07-19",0.000549487,0.00034612,0.082547013,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.46077330495701,-Inf,-Inf,-3.26004257784477,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_672",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.001435666,0.00120162,0.179500331,1,"RECR","16_19",-Inf,-2.92023285179684,Inf,-Inf,-2.84294658462624,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_672",1,2019,"2019-07-19",0.001435666,0.00120162,0.179500331,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-2.92023285179684,-Inf,-Inf,-2.84294658462624,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_673",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000768734,0.00045262,0.09293179,1,"RECR","16_19",-Inf,-3.34426625971021,Inf,-Inf,-3.11422391028518,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_673",1,2019,"2019-07-19",0.000768734,0.00045262,0.09293179,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.34426625971021,-Inf,-Inf,-3.11422391028518,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_674",0,2016,"2016-08-11",0,0,0,0,1,2019,"2019-07-19",0.000138733,0.00010602,0.04064752,1,"RECR","16_19",-Inf,-3.97461220010959,Inf,-Inf,-3.85782022232076,Inf,2.93497604380561,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-010","MOSP","OCC-HAW-010_674",1,2019,"2019-07-19",0.000138733,0.00010602,0.04064752,1,2,2024,"2024-07-05",0,0,0,0,"MORT","19_24",-3.97461220010959,-Inf,-Inf,-3.85782022232076,-Inf,-Inf,4.9637234770705,-Inf,-Inf,1,0,"MHI"
