"TL_id","TL_Date","TL_Class","TL_Genet","TL_Cx","TL_Cy","TL_Area","TL_Perim","Morph_Code","Site","Quadrat","TimePt","Annotator","Shape_Leng","Shape_Area","Year","Genet_full","Patch_full","Genus","Region","Island","Latitude","Longitude","Effort","area_perim"
"044",2023-07-28,"ACSP","244",5566.5,11846.5,86.83,40.3,"DI","OCC-TAU-011",6,1,"CA",0.403340948,0.00864652,"2023","OCC-TAU-011_244_2023","OCC-TAU-011_044_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0214372481714899
"047",2023-07-28,"ACSP","246",4607,12126,69.47,40.5,"DI","OCC-TAU-011",21,1,"CA",0.405039433,0.00691122,"2023","OCC-TAU-011_246_2023","OCC-TAU-011_047_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0170630793866433
"048",2023-07-28,"PGRA","247",4632,12596,67.67,45.9,"BR","OCC-TAU-011",-99,1,"CA",0.458880057,0.00672612,"2023","OCC-TAU-011_247_2023","OCC-TAU-011_048_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0146576864638073
"050",2023-07-28,"ACSP","043",3750.7,9802.4,283.78,78.7,"DI","OCC-TAU-011",18,1,"CA",0.787230348,0.02830922,"2023","OCC-TAU-011_043_2023","OCC-TAU-011_050_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0359605293062203
"052",2023-07-28,"ACSP","044",3553.2,9250.5,71.05,40,"DI","OCC-TAU-011",18,1,"CA",0.400010005,0.00707022,"2023","OCC-TAU-011_044_2023","OCC-TAU-011_052_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0176751079013636
"053",2023-07-28,"ACSP","046",4163.7,9430.8,44.52,29.9,"DI","OCC-TAU-011",18,1,"CA",0.299441458,0.00442562,"2023","OCC-TAU-011_046_2023","OCC-TAU-011_053_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0147795833935594
"054",2023-07-28,"PMEA","249",5032.6,6961.6,116.25,46.2,"BR","OCC-TAU-011",9,1,"CA",0.462495282,0.01158322,"2023","OCC-TAU-011_249_2023","OCC-TAU-011_054_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0250450554866417
"055",2023-07-28,"ACSP","250",4810.6,6742.5,96.05,40.2,"DI","OCC-TAU-011",9,1,"CA",0.401666851,0.00957022,"2023","OCC-TAU-011_250_2023","OCC-TAU-011_055_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0238262629245449
"056",2023-07-28,"PGRA","251",4713.2,6915.6,21.18,21.7,"BR","OCC-TAU-011",9,1,"CA",0.217157184,0.00209902,"2023","OCC-TAU-011_251_2023","OCC-TAU-011_056_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.00966590172766285
"060",2023-07-28,"PLOB","253",2993.2,6772.1,2.77,6.8,"EM","OCC-TAU-011",10,1,"CA",0.068304373,0.00027042,"2023","OCC-TAU-011_253_2023","OCC-TAU-011_060_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00395904373501825
"061",2023-07-28,"ACSP","254",2996.7,6819.2,44.53,26.6,"DI","OCC-TAU-011",10,1,"CA",0.265541961,0.00442972,"2023","OCC-TAU-011_254_2023","OCC-TAU-011_061_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.016681807964806
"064",2023-07-28,"PLOB","028",2564.5,6777.4,178.63,97.4,"EM","OCC-TAU-011",10,1,"CA",0.973961125,0.0178098,"2023","OCC-TAU-011_028_2023","OCC-TAU-011_064_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0182859454477713
"065",2023-07-28,"PLOB","028",2475.1,6759.5,3.58,8.4,"EM","OCC-TAU-011",10,1,"CA",0.083618079,0.00034922,"2023","OCC-TAU-011_028_2023","OCC-TAU-011_065_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00417636956237658
"066",2023-07-28,"PLOB","028",2446,6752.4,4.73,9.8,"EM","OCC-TAU-011",10,1,"CA",0.098547012,0.00046252,"2023","OCC-TAU-011_028_2023","OCC-TAU-011_066_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00469339445827135
"067",2023-07-28,"PLOB","028",2505.5,6634.3,32.11,44.1,"EM","OCC-TAU-011",10,1,"CA",0.440696288,0.00317082,"2023","OCC-TAU-011_028_2023","OCC-TAU-011_067_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00719502316298158
"068",2023-07-28,"POCS","255",5156.1,6735,10.84,13.3,"BR","OCC-TAU-011",9,1,"CA",0.133073923,0.00107102,"2023","OCC-TAU-011_255_2023","OCC-TAU-011_068_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.00804830860814106
"069",2023-07-28,"ACSP","256",5063.4,6444.4,19.04,19.5,"DI","OCC-TAU-011",9,1,"CA",0.195458701,0.00188532,"2023","OCC-TAU-011_256_2023","OCC-TAU-011_069_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00964561818099876
"070",2023-07-28,"ACSP","257",6895.6,7377.3,14.58,15.9,"DI","OCC-TAU-011",11,1,"CA",0.159316567,0.00144252,"2023","OCC-TAU-011_257_2023","OCC-TAU-011_070_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00905442558274558
"072",2023-07-28,"PLOB","035",5919.1,8822.4,68.83,34.2,"EM","OCC-TAU-011",5,1,"CA",0.342353145,0.00685282,"2023","OCC-TAU-011_035_2023","OCC-TAU-011_072_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0200168162614659
"073",2023-07-28,"PGRA","259",6071.3,9482.5,39.98,26.9,"BR","OCC-TAU-011",-99,1,"CA",0.269399826,0.00397292,"2023","OCC-TAU-011_259_2023","OCC-TAU-011_073_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0147472997996665
"045",2023-07-28,"PLOB","027",2914.1,10956.8,26.72,23.3,"EM","OCC-TAU-011",1,1,"CA",0.233257688,0.00265012,"2023","OCC-TAU-011_027_2023","OCC-TAU-011_045_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0113613404245008
"051",2023-07-28,"ACSP","248",3653.9,9153.3,22.86,22.1,"DI","OCC-TAU-011",18,1,"CA",0.220772411,0.00226512,"2023","OCC-TAU-011_248_2023","OCC-TAU-011_051_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0102599776382385
"076",2023-07-28,"ACSP","261",10493.2,2985.3,37.15,29.4,"DI","OCC-TAU-011",14,1,"CA",0.294027241,0.00368912,"2023","OCC-TAU-011_261_2023","OCC-TAU-011_076_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0125468646627882
"077",2023-07-28,"PMEA","262",12269.8,3554.7,40.34,28.7,"BR","OCC-TAU-011",12,1,"CA",0.286814042,0.00400722,"2023","OCC-TAU-011_262_2023","OCC-TAU-011_077_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0139714916747347
"078",2023-07-28,"POCS","263",12150.9,3453,7.31,10.8,"BR","OCC-TAU-011",12,1,"CA",0.108588645,0.00072022,"2023","OCC-TAU-011_263_2023","OCC-TAU-011_078_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.006632553523437
"079",2023-07-28,"ACSP","048",11085.7,4887.2,230.95,69.7,"DI","OCC-TAU-011",24,1,"CA",0.696602917,0.02303462,"2023","OCC-TAU-011_048_2023","OCC-TAU-011_079_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0330670737056359
"080",2023-07-28,"PGRA","264",10042.6,6724,59.74,33.5,"BR","OCC-TAU-011",19,1,"CA",0.335240452,0.00594462,"2023","OCC-TAU-011_264_2023","OCC-TAU-011_080_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0177324065891666
"081",2023-07-28,"ACSP","265",10083.4,6792,35.97,26.2,"DI","OCC-TAU-011",19,1,"CA",0.262228253,0.00357272,"2023","OCC-TAU-011_265_2023","OCC-TAU-011_081_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0136244663156109
"082",2023-07-28,"ACSP","266",10184.4,6865.6,36.56,25.8,"DI","OCC-TAU-011",19,1,"CA",0.258228256,0.00363212,"2023","OCC-TAU-011_266_2023","OCC-TAU-011_082_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0140655405270599
"083",2023-07-28,"ACSP","267",10143.2,6617.1,18.17,19,"DI","OCC-TAU-011",19,1,"CA",0.19028713,0.00179892,"2023","OCC-TAU-011_267_2023","OCC-TAU-011_083_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00945371344872352
"084",2023-07-28,"ACSP","268",9924.3,6985.1,27.13,24.8,"DI","OCC-TAU-011",19,1,"CA",0.248328758,0.00269082,"2023","OCC-TAU-011_268_2023","OCC-TAU-011_084_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0108357164175081
"085",2023-07-28,"PLUT","050",13251.4,7017.9,95.5,72.3,"EM","OCC-TAU-011",16,1,"CA",0.722987708,0.00948752,"2023","OCC-TAU-011_050_2023","OCC-TAU-011_085_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0131226574048476
"086",2023-07-28,"ACSP","052",11989.4,10539.5,117.5,52.9,"DI","OCC-TAU-011",23,1,"CA",0.52900495,0.01170522,"2023","OCC-TAU-011_052_2023","OCC-TAU-011_086_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0221268628960844
"087",2023-07-28,"PGRA","053",11844.1,10554.8,162.9,60.5,"BR","OCC-TAU-011",23,1,"CA",0.605590736,0.01623752,"2023","OCC-TAU-011_053_2023","OCC-TAU-011_087_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0268126954967158
"088",2023-07-28,"ACSP","269",11676.3,10604.8,65.99,50.2,"DI","OCC-TAU-011",23,1,"CA",0.501808991,0.00655362,"2023","OCC-TAU-011_269_2023","OCC-TAU-011_088_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0130599891941753
"089",2023-07-28,"ACSP","270",12172.8,10823.8,66.08,45.8,"DI","OCC-TAU-011",23,1,"CA",0.458252642,0.00656752,"2023","OCC-TAU-011_270_2023","OCC-TAU-011_089_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0143316576885115
"090",2023-07-28,"ACSP","271",9518.5,10845.4,99.14,52.6,"DI","OCC-TAU-011",17,1,"CA",0.526478038,0.00986852,"2023","OCC-TAU-011_271_2023","OCC-TAU-011_090_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0187444096196089
"091",2023-07-28,"ACSP","272",9597.5,10815.6,47.97,32.1,"DI","OCC-TAU-011",17,1,"CA",0.321483091,0.00476812,"2023","OCC-TAU-011_272_2023","OCC-TAU-011_091_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0148316354218456
"092",2023-07-28,"ACSP","273",9149.4,10440.5,79.41,40.2,"DI","OCC-TAU-011",17,1,"CA",0.402353147,0.00790582,"2023","OCC-TAU-011_273_2023","OCC-TAU-011_092_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0196489577848387
"093",2023-07-28,"ACSP","274",9607.1,10390.3,85.31,39,"DI","OCC-TAU-011",17,1,"CA",0.39045365,0.00849572,"2023","OCC-TAU-011_274_2023","OCC-TAU-011_093_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0217585877350615
"094",2023-07-28,"ACSP","275",9051.5,13070.3,222.76,86.1,"DI","OCC-TAU-011",13,1,"CA",0.860869966,0.02220172,"2023","OCC-TAU-011_275_2023","OCC-TAU-011_094_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.025789864761062
"095",2023-07-28,"ACSP","276",9332.6,12733.8,57.24,31.9,"DI","OCC-TAU-011",13,1,"CA",0.318654657,0.00569532,"2023","OCC-TAU-011_276_2023","OCC-TAU-011_095_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0178730166808766
"096",2023-07-28,"PLOB","055",6174.5,2988,440.43,89.2,"MD","OCC-TAU-011",20,1,"CA",0.891857759,0.04396442,"2023","OCC-TAU-011_055_2023","OCC-TAU-011_096_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0492953271486872
"097",2023-07-28,"PLOB","055",6320,3004.8,2.96,8.5,"EM","OCC-TAU-011",20,1,"CA",0.085375438,0.00028692,"2023","OCC-TAU-011_055_2023","OCC-TAU-011_097_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00336068554049468
"098",2023-07-28,"PLOB","277",6480.8,2853,104.48,44.7,"MD","OCC-TAU-011",20,1,"CA",0.447424209,0.01040752,"2023","OCC-TAU-011_277_2023","OCC-TAU-011_098_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0232609675351742
"099",2023-07-28,"ACSP","278",4773.6,3296,51.85,33.9,"DI","OCC-TAU-011",15,1,"CA",0.339098311,0.00515482,"2023","OCC-TAU-011_278_2023","OCC-TAU-011_099_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0152015502076623
"100",2023-07-28,"POCS","279",4807.3,2655.2,19.45,18.4,"BR","OCC-TAU-011",15,1,"CA",0.184287127,0.00192752,"2023","OCC-TAU-011_279_2023","OCC-TAU-011_100_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0104593306726194
"111",2023-07-28,"ACSP","290",7203.9,3621.1,118.05,52.2,"DI","OCC-TAU-011",29,1,"CA",0.521850614,0.01175932,"2023","OCC-TAU-011_290_2023","OCC-TAU-011_111_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0225338816981827
"112",2023-07-28,"ACSP","291",6889.5,3614,18.41,18.5,"DI","OCC-TAU-011",29,1,"CA",0.185115555,0.00182352,"2023","OCC-TAU-011_291_2023","OCC-TAU-011_112_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00985071189722549
"113",2023-07-28,"ACSP","292",8004.6,4879.9,76.69,46,"DI","OCC-TAU-011",31,1,"CA",0.460394781,0.00762872,"2023","OCC-TAU-011_292_2023","OCC-TAU-011_113_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0165699532549653
"114",2023-07-28,"POCS","293",8696.3,4349.4,45.52,29.5,"BR","OCC-TAU-011",26,1,"CA",0.294713532,0.00452572,"2023","OCC-TAU-011_293_2023","OCC-TAU-011_114_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0153563359282736
"115",2023-07-28,"ACSP","294",5933.8,5578.5,75.24,43,"DI","OCC-TAU-011",30,1,"CA",0.429566351,0.00748672,"2023","OCC-TAU-011_294_2023","OCC-TAU-011_115_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.017428553196896
"116",2023-07-28,"PLUT","071",6021.6,5704.5,116.34,62.2,"MD","OCC-TAU-011",30,1,"CA",0.621892249,0.01157902,"2023","OCC-TAU-011_071_2023","OCC-TAU-011_116_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0186190132110812
"117",2023-07-28,"ACSP","295",6105.9,5818.7,108.92,49.9,"DI","OCC-TAU-011",30,1,"CA",0.498679045,0.01084872,"2023","OCC-TAU-011_295_2023","OCC-TAU-011_117_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.021754914526236
"118",2023-07-28,"PLOB","296",5854.7,6176.9,13.77,16.9,"EM","OCC-TAU-011",30,1,"CA",0.16897342,0.00136172,"2023","OCC-TAU-011_296_2023","OCC-TAU-011_118_2023","POSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00805878226291449
"119",2023-07-28,"ACSP","297",5768.1,6195.5,59.43,34.1,"DI","OCC-TAU-011",30,1,"CA",0.341382587,0.00591342,"2023","OCC-TAU-011_297_2023","OCC-TAU-011_119_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0173219731327421
"120",2023-07-28,"ACSP","298",8105.5,7028.8,51.59,34.6,"DI","OCC-TAU-011",27,1,"CA",0.346027248,0.00512692,"2023","OCC-TAU-011_298_2023","OCC-TAU-011_120_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0148165210388287
"121",2023-07-28,"ACSP","299",8257,7033.5,28.6,26.1,"DI","OCC-TAU-011",27,1,"CA",0.260713533,0.00283612,"2023","OCC-TAU-011_299_2023","OCC-TAU-011_121_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0108782999001437
"122",2023-07-28,"ACSP","300",8080.3,7209,94.22,43,"DI","OCC-TAU-011",27,1,"CA",0.430110509,0.00938292,"2023","OCC-TAU-011_300_2023","OCC-TAU-011_122_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0218151377463786
"123",2023-07-28,"ACSP","088",8204.8,6874.8,43.45,42.6,"DI","OCC-TAU-011",27,1,"CA",0.42625264,0.00430672,"2023","OCC-TAU-011_088_2023","OCC-TAU-011_123_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0101036793578569
"124",2023-07-28,"ACSP","301",7879.6,6779.8,69.5,44.1,"DI","OCC-TAU-011",27,1,"CA",0.440779549,0.00691222,"2023","OCC-TAU-011_301_2023","OCC-TAU-011_124_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0156818074152528
"125",2023-07-28,"PMEA","302",7661.3,7262.4,19.32,18.8,"BR","OCC-TAU-011",27,1,"CA",0.187943981,0.00191432,"2023","OCC-TAU-011_302_2023","OCC-TAU-011_125_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0101855882258874
"126",2023-07-28,"ACSP","303",9474.8,8207.1,78.66,40.4,"DI","OCC-TAU-011",34,1,"CA",0.40425264,0.00782992,"2023","OCC-TAU-011_303_2023","OCC-TAU-011_126_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0193688778383736
"127",2023-07-28,"ACSP","304",9312.5,7881,26.51,21.6,"DI","OCC-TAU-011",34,1,"CA",0.216328757,0.00263202,"2023","OCC-TAU-011_304_2023","OCC-TAU-011_127_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0121667596878948
"128",2023-07-28,"ACSP","305",9036.3,8042.8,7.25,12.7,"DI","OCC-TAU-011",34,1,"CA",0.126831285,0.00071252,"2023","OCC-TAU-011_305_2023","OCC-TAU-011_128_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00561785682452086
"129",2023-07-28,"ACSP","306",7412.7,8916.1,65.7,38.2,"DI","OCC-TAU-011",25,1,"CA",0.38216938,0.00653472,"2023","OCC-TAU-011_306_2023","OCC-TAU-011_129_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0170990151016285
"130",2023-07-28,"ACSP","307",7154.1,8855.7,80.34,38.6,"DI","OCC-TAU-011",25,1,"CA",0.386252641,0.00800072,"2023","OCC-TAU-011_307_2023","OCC-TAU-011_130_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0207136965569641
"131",2023-07-28,"PGRA","308",7256,8952.8,20.44,23.2,"BR","OCC-TAU-011",25,1,"CA",0.232086118,0.00202232,"2023","OCC-TAU-011_308_2023","OCC-TAU-011_131_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.00871366205539273
"132",2023-07-28,"ACSP","309",7296.2,9319.4,17.45,17.8,"DI","OCC-TAU-011",25,1,"CA",0.177801849,0.00172792,"2023","OCC-TAU-011_309_2023","OCC-TAU-011_132_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00971823414502287
"133",2023-07-28,"ACSP","310",7743.7,10621,67.55,38.9,"DI","OCC-TAU-011",28,1,"CA",0.389323713,0.00672162,"2023","OCC-TAU-011_310_2023","OCC-TAU-011_133_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0172648615420967
"134",2023-07-28,"PGRA","311",7608.5,10591.6,58.72,38.2,"BR","OCC-TAU-011",28,1,"CA",0.382554147,0.00583722,"2023","OCC-TAU-011_311_2023","OCC-TAU-011_134_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.015258545870632
"135",2023-07-28,"ACSP","075",7220.3,13711.6,134.73,53.7,"DI","OCC-TAU-011",32,1,"CA",0.537122698,0.01342542,"2023","OCC-TAU-011_075_2023","OCC-TAU-011_135_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0249950710517171
"136",2023-07-28,"ACSP","074",7451.2,13673,94.28,49.6,"DI","OCC-TAU-011",32,1,"CA",0.495951132,0.00938462,"2023","OCC-TAU-011_074_2023","OCC-TAU-011_136_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0189224691597236
"039",2023-07-28,"ACSP","243",10091.1,10174.4,50.76,30.3,"DI","OCC-TAU-011",-99,1,"CA",0.30309831,0.00504842,"2023","OCC-TAU-011_243_2023","OCC-TAU-011_039_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0166560479997398
"046",2023-07-28,"ACSP","245",9673,10371.7,87.16,43.2,"DI","OCC-TAU-011",-99,1,"CA",0.432211008,0.00867742,"2023","OCC-TAU-011_245_2023","OCC-TAU-011_046_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0200768139621284
"059",2023-07-28,"ACSP","252",10190,10798.9,130.37,60.2,"DI","OCC-TAU-011",-99,1,"CA",0.601791742,0.01298432,"2023","OCC-TAU-011_252_2023","OCC-TAU-011_059_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0215761019864576
"071",2023-07-28,"ACSP","258",9863,10894.1,53.88,37.9,"DI","OCC-TAU-011",-99,1,"CA",0.379139941,0.00535352,"2023","OCC-TAU-011_258_2023","OCC-TAU-011_071_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.014120168890357
"074",2023-07-28,"ACSP","260",9837.3,10866.2,9.35,13.1,"DI","OCC-TAU-011",-99,1,"CA",0.13093179,0.00092182,"2023","OCC-TAU-011_260_2023","OCC-TAU-011_074_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00704045976916683
"137",2023-07-28,"ACSP","312",10619.7,11007.8,88.82,41.2,"DI","OCC-TAU-011",-99,1,"CA",0.411808989,0.00884662,"2023","OCC-TAU-011_312_2023","OCC-TAU-011_137_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0214823382594983
"138",2023-07-28,"ACSP","029",11222.8,10918.2,274.57,74.9,"DI","OCC-TAU-011",-99,1,"CA",0.748686184,0.02739282,"2023","OCC-TAU-011_029_2023","OCC-TAU-011_138_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0365878529421347
"140",2023-07-28,"ACSP","313",8791.3,9813.1,146.5,58.6,"DI","OCC-TAU-011",-99,1,"CA",0.585791742,0.01459892,"2023","OCC-TAU-011_313_2023","OCC-TAU-011_140_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0249216896608283
"141",2023-07-28,"ACSP","314",8906.1,9578.5,36.07,24.7,"DI","OCC-TAU-011",-99,1,"CA",0.246814044,0.00358422,"2023","OCC-TAU-011_314_2023","OCC-TAU-011_141_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0145219451126533
"142",2023-07-28,"ACSP","315",8928,9492.5,72.3,39.4,"DI","OCC-TAU-011",-99,1,"CA",0.393867866,0.00719442,"2023","OCC-TAU-011_315_2023","OCC-TAU-011_142_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0182660750496462
"143",2023-07-28,"ACSP","316",9401.8,9662.8,65.35,36.9,"DI","OCC-TAU-011",-99,1,"CA",0.369382583,0.00650162,"2023","OCC-TAU-011_316_2023","OCC-TAU-011_143_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0176013171687632
"144",2023-07-28,"ACSP","317",9290.3,9922.8,42.37,29.4,"DI","OCC-TAU-011",-99,1,"CA",0.294269883,0.00421022,"2023","OCC-TAU-011_317_2023","OCC-TAU-011_144_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.014307342488052
"145",2023-07-28,"ACSP","318",9036.5,10388.6,92.72,46.4,"DI","OCC-TAU-011",-99,1,"CA",0.464294274,0.00923162,"2023","OCC-TAU-011_318_2023","OCC-TAU-011_145_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.019883122659402
"146",2023-07-28,"PMEA","319",9167.5,11291.6,152.15,56.2,"BR","OCC-TAU-011",-99,1,"CA",0.56257854,0.01516562,"2023","OCC-TAU-011_319_2023","OCC-TAU-011_146_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0269573382589389
"147",2023-07-28,"ACSP","320",8381.9,10646.1,85.25,44.6,"DI","OCC-TAU-011",-99,1,"CA",0.446394779,0.00848612,"2023","OCC-TAU-011_320_2023","OCC-TAU-011_147_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0190103477890363
"148",2023-07-28,"PGRA","321",8426.9,10354.6,30.07,25.3,"BR","OCC-TAU-011",-99,1,"CA",0.253299322,0.00298382,"2023","OCC-TAU-011_321_2023","OCC-TAU-011_148_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0117798183447171
"149",2023-07-28,"ACSP","322",8316.4,10292.7,80.15,47.5,"DI","OCC-TAU-011",-99,1,"CA",0.475000655,0.0079776,"2023","OCC-TAU-011_322_2023","OCC-TAU-011_149_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0167949242091045
"150",2023-07-28,"ACSP","323",8277.6,10383.9,82.24,43.8,"DI","OCC-TAU-011",-99,1,"CA",0.438495279,0.00818562,"2023","OCC-TAU-011_323_2023","OCC-TAU-011_150_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0186675213896659
"152",2023-07-28,"POCS","042",7714.8,9851.9,146.2,61,"BR","OCC-TAU-011",-99,1,"CA",0.610318651,0.01456742,"2023","OCC-TAU-011_042_2023","OCC-TAU-011_152_2023","POCS","AMSM","TAU",-14.25762,-169.50094,16.5,0.0238685479726557
"153",2023-07-28,"ACSP","087",7584.8,9625.3,152.18,62,"DI","OCC-TAU-011",-99,1,"CA",0.619933884,0.01516292,"2023","OCC-TAU-011_087_2023","OCC-TAU-011_153_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.024458930849471
"154",2023-07-28,"ACSP","325",8330.6,10047.6,56.91,33.4,"DI","OCC-TAU-011",-99,1,"CA",0.334169375,0.00566052,"2023","OCC-TAU-011_325_2023","OCC-TAU-011_154_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0169390746833099
"155",2023-07-28,"ACSP","326",8356.9,9935.7,32.43,27.4,"DI","OCC-TAU-011",-99,1,"CA",0.273500333,0.00321722,"2023","OCC-TAU-011_326_2023","OCC-TAU-011_155_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.0117631301019293
"156",2023-07-28,"ACSP","327",8414.2,9912.6,4.53,8.2,"DI","OCC-TAU-011",-99,1,"CA",0.081718585,0.00044412,"2023","OCC-TAU-011_327_2023","OCC-TAU-011_156_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00543474902312613
"157",2023-07-28,"ACSP","328",8429,9949.5,5.43,10.6,"DI","OCC-TAU-011",-99,1,"CA",0.106103363,0.00053222,"2023","OCC-TAU-011_328_2023","OCC-TAU-011_157_2023","ACSP","AMSM","TAU",-14.25762,-169.50094,16.5,0.00501605213022324
