"","Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","TL_Area_STA","TL_Perim_STA","TP_ID_END","Year_END","TL_Date_END","TL_Area_END","TL_Perim_END","TransitionTypeSimple","Interval_Years","l10_Area_STA","l10_Area_END","l10TransitionMagnitude"
"1772","SAI","OCC-SAI-009","POSP","OCC-SAI-009_207",2,2017,2017-06-18,0.48,2.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,-0.318758762624413,NA,NA
"1773","SAI","OCC-SAI-009","POSP","OCC-SAI-009_209",2,2017,2017-06-18,16.88,16.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.22737244228964,NA,NA
"1774","SAI","OCC-SAI-009","POSP","OCC-SAI-009_210",2,2017,2017-06-18,122.63,51.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.08859672826275,NA,NA
"1775","SAI","OCC-SAI-009","POSP","OCC-SAI-009_211",2,2017,2017-06-18,10.27,13.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.01157044359728,NA,NA
"1776","SAI","OCC-SAI-009","POSP","OCC-SAI-009_212",2,2017,2017-06-18,5.61,11.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.748962861256161,NA,NA
"1777","SAI","OCC-SAI-009","POSP","OCC-SAI-009_213",2,2017,2017-06-18,32.11,32.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.5066403055665,NA,NA
"1778","SAI","OCC-SAI-009","POSP","OCC-SAI-009_214",2,2017,2017-06-18,7.17,10.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.8555191556678,NA,NA
"1779","SAI","OCC-SAI-009","POSP","OCC-SAI-009_215",2,2017,2017-06-18,1.29,4.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.110589710299249,NA,NA
"1780","SAI","OCC-SAI-009","POSP","OCC-SAI-009_216",2,2017,2017-06-18,3.41,7.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.532754378992498,NA,NA
"1781","SAI","OCC-SAI-009","POSP","OCC-SAI-009_217",2,2017,2017-06-18,12.3,17.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.0899051114394,NA,NA
"1782","SAI","OCC-SAI-009","POSP","OCC-SAI-009_218",2,2017,2017-06-18,33.99,25.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.53135116458306,NA,NA
"1783","SAI","OCC-SAI-009","POSP","OCC-SAI-009_219",2,2017,2017-06-18,5.8,11.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.763427993562937,NA,NA
"1784","SAI","OCC-SAI-009","POSP","OCC-SAI-009_220",2,2017,2017-06-18,13.84,21.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.14113609012074,NA,NA
"1785","SAI","OCC-SAI-009","POSP","OCC-SAI-009_221",2,2017,2017-06-18,92.11,60,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.96430678230394,NA,NA
"1786","SAI","OCC-SAI-009","POSP","OCC-SAI-009_222",2,2017,2017-06-18,5.44,10.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.73559889969818,NA,NA
"1787","SAI","OCC-SAI-009","POSP","OCC-SAI-009_223",2,2017,2017-06-18,156.67,70.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.19498584342588,NA,NA
"1788","SAI","OCC-SAI-009","POSP","OCC-SAI-009_224",2,2017,2017-06-18,130.46,61.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.11547737418647,NA,NA
"1789","SAI","OCC-SAI-009","POSP","OCC-SAI-009_225",2,2017,2017-06-18,458.53,114.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.66136775529117,NA,NA
"1790","SAI","OCC-SAI-009","POSP","OCC-SAI-009_226",2,2017,2017-06-18,87.48,45.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.9419087743656,NA,NA
"1791","SAI","OCC-SAI-009","POSP","OCC-SAI-009_227",2,2017,2017-06-18,110.66,44.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.04399066587813,NA,NA
"1792","SAI","OCC-SAI-009","POSP","OCC-SAI-009_228",2,2017,2017-06-18,30.56,25.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.48515334990365,NA,NA
"1793","SAI","OCC-SAI-009","POSP","OCC-SAI-009_229",2,2017,2017-06-18,65.59,35.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.81683763090204,NA,NA
"1794","SAI","OCC-SAI-009","POSP","OCC-SAI-009_230",2,2017,2017-06-18,10.18,12.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.00774777800074,NA,NA
"1795","SAI","OCC-SAI-009","POSP","OCC-SAI-009_231",2,2017,2017-06-18,80.89,42.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.90789483541628,NA,NA
"1796","SAI","OCC-SAI-009","POSP","OCC-SAI-009_232",2,2017,2017-06-18,7.5,10.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.8750612633917,NA,NA
"1797","SAI","OCC-SAI-009","POSP","OCC-SAI-009_233",2,2017,2017-06-18,49.04,30.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.69055046151036,NA,NA
"1798","SAI","OCC-SAI-009","POSP","OCC-SAI-009_234",2,2017,2017-06-18,1.56,4.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.193124598354462,NA,NA
"1799","SAI","OCC-SAI-009","POSP","OCC-SAI-009_235",2,2017,2017-06-18,77.9,49.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.89153745767256,NA,NA
"1800","SAI","OCC-SAI-009","POSP","OCC-SAI-009_236",2,2017,2017-06-18,123.84,46.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.09286094333882,NA,NA
"1801","SAI","OCC-SAI-009","POSP","OCC-SAI-009_237",2,2017,2017-06-18,29.16,22.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.46478751964594,NA,NA
"1802","SAI","OCC-SAI-009","POSP","OCC-SAI-009_238",2,2017,2017-06-18,4.16,8.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.619093330626743,NA,NA
"1803","SAI","OCC-SAI-009","POSP","OCC-SAI-009_239",2,2017,2017-06-18,6.39,10.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.8055008581584,NA,NA
"1804","SAI","OCC-SAI-009","POSP","OCC-SAI-009_240",2,2017,2017-06-18,21.39,18.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.33021078457153,NA,NA
"1805","SAI","OCC-SAI-009","POSP","OCC-SAI-009_241",2,2017,2017-06-18,35.69,28.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.55254654795566,NA,NA
"1806","SAI","OCC-SAI-009","POSP","OCC-SAI-009_243",2,2017,2017-06-18,22.48,33.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.35179630689702,NA,NA
"1807","SAI","OCC-SAI-009","POSP","OCC-SAI-009_242",2,2017,2017-06-18,20.45,24.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.31069331234336,NA,NA
"1808","SAI","OCC-SAI-009","POSP","OCC-SAI-009_244",2,2017,2017-06-18,15.31,16.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.18497519069826,NA,NA
"1809","SAI","OCC-SAI-009","POSP","OCC-SAI-009_245",2,2017,2017-06-18,51.86,48.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.71483251243333,NA,NA
"1810","SAI","OCC-SAI-009","POSP","OCC-SAI-009_246",2,2017,2017-06-18,335.53,132.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.52573135685071,NA,NA
"1811","SAI","OCC-SAI-009","POSP","OCC-SAI-009_247",2,2017,2017-06-18,69.03,37.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.83903787338831,NA,NA
"1812","SAI","OCC-SAI-009","POSP","OCC-SAI-009_248",2,2017,2017-06-18,5.57,9.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.745855195173729,NA,NA
"1813","SAI","OCC-SAI-009","POSP","OCC-SAI-009_249",2,2017,2017-06-18,48.92,30.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.68948644836425,NA,NA
"1814","SAI","OCC-SAI-009","POSP","OCC-SAI-009_250",2,2017,2017-06-18,3.61,8.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.557507201905658,NA,NA
"1815","SAI","OCC-SAI-009","POSP","OCC-SAI-009_251",2,2017,2017-06-18,3.77,9.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.576341350205793,NA,NA
"1816","SAI","OCC-SAI-009","POSP","OCC-SAI-009_252",2,2017,2017-06-18,26.35,39.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.42078061954857,NA,NA
"1817","SAI","OCC-SAI-009","POSP","OCC-SAI-009_253",2,2017,2017-06-18,8.14,11.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.910624404889201,NA,NA
"1818","SAI","OCC-SAI-009","POSP","OCC-SAI-009_254",2,2017,2017-06-18,5.6,10,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.7481880270062,NA,NA
"1819","SAI","OCC-SAI-009","POSP","OCC-SAI-009_255",2,2017,2017-06-18,50.19,45.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.70061719568206,NA,NA
"1820","SAI","OCC-SAI-009","POSP","OCC-SAI-009_256",2,2017,2017-06-18,5.8,9.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.763427993562937,NA,NA
"1821","SAI","OCC-SAI-009","POSP","OCC-SAI-009_257",2,2017,2017-06-18,579.61,216.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.76313586973798,NA,NA
"1822","SAI","OCC-SAI-009","POSP","OCC-SAI-009_258",2,2017,2017-06-18,48.03,35.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.68151258663896,NA,NA
"1823","SAI","OCC-SAI-009","POSP","OCC-SAI-009_259",2,2017,2017-06-18,135.02,86.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.1303981036528,NA,NA
"1824","SAI","OCC-SAI-009","POSP","OCC-SAI-009_260",2,2017,2017-06-18,6.2,11.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.792391689498254,NA,NA
"1825","SAI","OCC-SAI-009","POSP","OCC-SAI-009_261",2,2017,2017-06-18,21.12,33,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.32469391386177,NA,NA
"1826","SAI","OCC-SAI-009","POSP","OCC-SAI-009_262",2,2017,2017-06-18,11.85,19.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.07371835034612,NA,NA
"1827","SAI","OCC-SAI-009","POSP","OCC-SAI-009_263",2,2017,2017-06-18,98.52,56.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.99352440316707,NA,NA
"1828","SAI","OCC-SAI-009","POSP","OCC-SAI-009_264",2,2017,2017-06-18,33.02,25.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.51877706892677,NA,NA
"1829","SAI","OCC-SAI-009","POSP","OCC-SAI-009_265",2,2017,2017-06-18,6.23,10.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.79448804665917,NA,NA
"1830","SAI","OCC-SAI-009","POSP","OCC-SAI-009_266",2,2017,2017-06-18,23.04,20.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.36248247475117,NA,NA
"1831","SAI","OCC-SAI-009","POSP","OCC-SAI-009_267",2,2017,2017-06-18,360.49,165.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.5568932218847,NA,NA
"1832","SAI","OCC-SAI-009","POSP","OCC-SAI-009_268",2,2017,2017-06-18,97.33,62.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.98824672337538,NA,NA
"1833","SAI","OCC-SAI-009","POCS","OCC-SAI-009_269",2,2017,2017-06-18,5.56,9.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.745074791582057,NA,NA
"1834","SAI","OCC-SAI-009","POSP","OCC-SAI-009_270",2,2017,2017-06-18,55.54,52.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.74460587541424,NA,NA
"1835","SAI","OCC-SAI-009","POCS","OCC-SAI-009_271",2,2017,2017-06-18,18,21.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.25527250510331,NA,NA
"1836","SAI","OCC-SAI-009","POSP","OCC-SAI-009_272",2,2017,2017-06-18,51.22,33.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.70943957413241,NA,NA
"1837","SAI","OCC-SAI-009","POSP","OCC-SAI-009_273",2,2017,2017-06-18,92.16,44.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.96454246607914,NA,NA
"1838","SAI","OCC-SAI-009","POSP","OCC-SAI-009_274",2,2017,2017-06-18,143.5,64.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.15685190107001,NA,NA
"1839","SAI","OCC-SAI-009","POSP","OCC-SAI-009_275",2,2017,2017-06-18,27.88,25.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.44529276942597,NA,NA
"1840","SAI","OCC-SAI-009","POSP","OCC-SAI-009_276",2,2017,2017-06-18,26.89,21.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.4295908022233,NA,NA
"1841","SAI","OCC-SAI-009","POSP","OCC-SAI-009_277",2,2017,2017-06-18,35.32,32.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.54802069490553,NA,NA
"1842","SAI","OCC-SAI-009","POSP","OCC-SAI-009_278",2,2017,2017-06-18,45.07,29.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.65388755807098,NA,NA
"1843","SAI","OCC-SAI-009","POSP","OCC-SAI-009_279",2,2017,2017-06-18,69.19,40.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.84004333060349,NA,NA
"1844","SAI","OCC-SAI-009","POSP","OCC-SAI-009_280",2,2017,2017-06-18,6.59,12.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.81888541459401,NA,NA
"1845","SAI","OCC-SAI-009","POSP","OCC-SAI-009_281",2,2017,2017-06-18,16.92,17.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.228400358703,NA,NA
"1846","SAI","OCC-SAI-009","POSP","OCC-SAI-009_282",2,2017,2017-06-18,101.42,75.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.00612360621185,NA,NA
"1847","SAI","OCC-SAI-009","POSP","OCC-SAI-009_283",2,2017,2017-06-18,6.55,11.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.816241299991783,NA,NA
"1848","SAI","OCC-SAI-009","POSP","OCC-SAI-009_284",2,2017,2017-06-18,64.64,54.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.81050134776653,NA,NA
"1849","SAI","OCC-SAI-009","POSP","OCC-SAI-009_285",2,2017,2017-06-18,70.08,59.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.84559409316002,NA,NA
"1850","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_289",2,2017,2017-06-18,16.38,16.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.2143138974244,NA,NA
"1851","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_290",2,2017,2017-06-18,13.07,15.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.11627558758054,NA,NA
"1852","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_291",2,2017,2017-06-18,19.43,20.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.28847280059978,NA,NA
"1853","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_292",2,2017,2017-06-18,166.19,63.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.22060488782668,NA,NA
"1854","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_293",2,2017,2017-06-18,4.32,9.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.635483746814912,NA,NA
"1855","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_294",2,2017,2017-06-18,34.75,27.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.54095480892613,NA,NA
"1856","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_295",2,2017,2017-06-18,25.11,23,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.39984671271292,NA,NA
"1857","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_296",2,2017,2017-06-18,5.88,10.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.769377326076139,NA,NA
"1858","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_297",2,2017,2017-06-18,45.34,32.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.6564815157905,NA,NA
"1859","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_298",2,2017,2017-06-18,83.53,40.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.92184248140586,NA,NA
"1860","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_299",2,2017,2017-06-18,29.34,27.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.46746010950726,NA,NA
"1861","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_300",2,2017,2017-06-18,2.42,5.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.383815365980431,NA,NA
"1862","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_301",2,2017,2017-06-18,20.25,20.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.30642502755069,NA,NA
"1863","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_304",2,2017,2017-06-18,17.29,18.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.23779499327392,NA,NA
"1864","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_305",2,2017,2017-06-18,20.36,19.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.30877777366472,NA,NA
"1865","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_306",2,2017,2017-06-18,65.39,41.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.81551133736276,NA,NA
"1866","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_307",2,2017,2017-06-18,6.43,10.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.808210972924222,NA,NA
"1867","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_308",2,2017,2017-06-18,43.96,30.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.64305768375145,NA,NA
"1868","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_309",2,2017,2017-06-18,12.47,15.3,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.09586645347854,NA,NA
"1869","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_310",2,2017,2017-06-18,4.09,8.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.611723308007342,NA,NA
"1870","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_311",2,2017,2017-06-18,25.01,20.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.3981136917305,NA,NA
"1871","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_312",2,2017,2017-06-18,6.93,12.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.840733234611807,NA,NA
"1872","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_313",2,2017,2017-06-18,27.61,24.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.44106640663926,NA,NA
"1873","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_302",2,2017,2017-06-18,7.56,12.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.878521795501206,NA,NA
"1874","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_303",2,2017,2017-06-18,115.55,65.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.06276994981513,NA,NA
"1875","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_314",2,2017,2017-06-18,28.26,21.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.45117215751254,NA,NA
"1876","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_315",2,2017,2017-06-18,113.16,56.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.05369293878495,NA,NA
"1877","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_316",2,2017,2017-06-18,79.41,41.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.89987519602101,NA,NA
"1878","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_317",2,2017,2017-06-18,7.53,11.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.876794976200701,NA,NA
"1879","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_318",2,2017,2017-06-18,17.23,16,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.23628527744803,NA,NA
"1880","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_319",2,2017,2017-06-18,6.99,10.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.844477175745681,NA,NA
"1881","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_320",2,2017,2017-06-18,15.18,15.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.18127177155946,NA,NA
"1882","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_321",2,2017,2017-06-18,5.12,8.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.709269960975831,NA,NA
"1883","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_322",2,2017,2017-06-18,29.74,25.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.47334096418594,NA,NA
"1884","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_323",2,2017,2017-06-18,29.85,26.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.47494433546539,NA,NA
"1885","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_324",2,2017,2017-06-18,21.02,21.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.32263271169222,NA,NA
"1886","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_325",2,2017,2017-06-18,95.22,44.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.97872817713849,NA,NA
"1887","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_326",2,2017,2017-06-18,6.85,10.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.835690571492426,NA,NA
"1888","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_327",2,2017,2017-06-18,41.29,24.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.6158448828747,NA,NA
"1889","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_328",2,2017,2017-06-18,213.91,65.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,2.33023108771928,NA,NA
"1890","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_329",2,2017,2017-06-18,13.76,15.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.13861843389949,NA,NA
"1891","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_330",2,2017,2017-06-18,7.96,11.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.900913067737669,NA,NA
"1892","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_331",2,2017,2017-06-18,13.26,15.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.12254352406875,NA,NA
"1893","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_332",2,2017,2017-06-18,15.93,15.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.20221577580113,NA,NA
"1894","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_333",2,2017,2017-06-18,78.02,51.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.89220594597577,NA,NA
"1895","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_334",2,2017,2017-06-18,17.25,19.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.23678909940929,NA,NA
"1896","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_335",2,2017,2017-06-18,72.31,35.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.85919836153388,NA,NA
"1897","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_336",2,2017,2017-06-18,9.05,11.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.956648579205203,NA,NA
"1898","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_337",2,2017,2017-06-18,9.69,12.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,0.986323777050765,NA,NA
"1899","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_338",2,2017,2017-06-18,22.29,18.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.34811006848024,NA,NA
"1900","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_339",2,2017,2017-06-18,37.41,25.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.57298770819821,NA,NA
"1901","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_340",2,2017,2017-06-18,14.41,14.5,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.15866398081399,NA,NA
"1902","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_341",2,2017,2017-06-18,41.29,35.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.6158448828747,NA,NA
"1903","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_342",2,2017,2017-06-18,81.04,58.4,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.90869943235222,NA,NA
"1904","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_343",2,2017,2017-06-18,32.12,26.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.50677553660664,NA,NA
"1905","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_344",2,2017,2017-06-18,32.4,27.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.51054501020661,NA,NA
"1906","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_345",2,2017,2017-06-18,30.25,21.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.48072537898849,NA,NA
"1907","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_346",2,2017,2017-06-18,40.3,26.8,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.60530504614111,NA,NA
"1908","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_347",2,2017,2017-06-18,79.12,45.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.89828627858912,NA,NA
"1909","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_348",2,2017,2017-06-18,55.37,30.6,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.74327452351193,NA,NA
"1910","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_349",2,2017,2017-06-18,31.5,27.2,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.4983105537896,NA,NA
"1911","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_350",2,2017,2017-06-18,68.36,37.1,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.8348020540487,NA,NA
"1912","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_351",2,2017,2017-06-18,58.96,34.7,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.770557474851,NA,NA
"1913","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_352",2,2017,2017-06-18,12.75,13.9,3,2022,2022-04-21,0,0,"MORT",4.84052019164956,1.10551018476997,NA,NA
